,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Reservation_Status,Staying
144,33429510,F,61,Latino,College,25K --50K,South,Resort,11/21/2016,11/22/2016,5/4/2016,1,1,1,BB,Yes,No,No Deposit,Direct,No,No,0,156,2,86400000000000
145,29185964,F,39,Latino,College,50K -- 100K,West,Airport Hotels,11/21/2016,11/23/2016,8/7/2016,2,3,0,FB,No,No,No Deposit,Online,Yes,Yes,20,204,1,172800000000000
146,22782756,M,49,caucasian,Mid-School,50K -- 100K,West,Airport Hotels,11/21/2016,11/22/2016,10/19/2016,3,2,0,FB,No,No,No Deposit,Online,Yes,No,0,218,1,86400000000000
147,93139781,F,58,Asian American,Grad,>100K,East,Airport Hotels,11/21/2016,11/22/2016,7/1/2016,3,1,1,FB,Yes,Yes,No Deposit,Agent,Yes,Yes,5,187,2,86400000000000
148,40786744,F,59,African American,College,50K -- 100K,South,Airport Hotels,11/21/2016,11/24/2016,7/5/2016,1,2,0,FB,No,No,Refundable,Direct,Yes,Yes,5,194,1,259200000000000
149,6137983,F,24,African American,High-School,<25K,West,Resort,11/21/2016,11/22/2016,4/29/2016,2,1,1,FB,Yes,No,Non-Refundable,Direct,Yes,Yes,5,243,2,86400000000000
150,44476577,M,33,Asian American,Mid-School,<25K,West,Airport Hotels,11/21/2016,11/24/2016,10/9/2016,1,2,0,FB,No,No,No Deposit,Online,Yes,Yes,10,119,1,259200000000000
151,451424,F,69,Latino,College,50K -- 100K,South,Resort,11/21/2016,11/22/2016,4/22/2016,1,3,0,FB,No,No,No Deposit,Agent,Yes,Yes,10,142,1,86400000000000
152,36633039,F,22,African American,College,>100K,East,City Hotel,11/21/2016,11/22/2016,8/28/2016,2,2,0,FB,No,No,No Deposit,Direct,Yes,Yes,20,191,1,86400000000000
153,59841829,F,49,African American,College,<25K,South,City Hotel,11/21/2016,11/22/2016,11/12/2016,3,3,0,FB,No,No,No Deposit,Online,Yes,Yes,20,140,1,86400000000000
154,86808792,F,64,Asian American,Grad,25K --50K,East,Resort,11/21/2016,11/23/2016,10/29/2016,2,2,0,HB,Yes,No,Refundable,Direct,Yes,Yes,5,171,1,172800000000000
155,44607177,F,33,Latino,College,<25K,East,Resort,11/21/2016,11/24/2016,5/19/2016,1,1,2,FB,Yes,No,No Deposit,Online,Yes,Yes,25,118,2,259200000000000
156,94259414,F,45,Latino,College,<25K,North,Airport Hotels,11/21/2016,11/22/2016,5/11/2016,4,2,0,HB,Yes,No,No Deposit,Online,No,Yes,20,195,1,86400000000000
157,93524061,M,26,caucasian,Mid-School,50K -- 100K,North,Airport Hotels,11/21/2016,11/22/2016,7/17/2016,2,2,0,FB,Yes,No,Non-Refundable,Direct,Yes,Yes,20,154,1,86400000000000
158,40513594,F,18,African American,High-School,25K --50K,North,Airport Hotels,11/21/2016,11/22/2016,6/21/2016,1,2,2,BB,No,No,No Deposit,Direct,Yes,Yes,10,182,1,86400000000000
159,97015202,F,64,Latino,High-School,50K -- 100K,East,Airport Hotels,11/21/2016,11/25/2016,8/25/2016,3,2,1,FB,No,No,No Deposit,Direct,Yes,No,0,166,1,345600000000000
160,94354381,M,24,Latino,Mid-School,25K --50K,South,City Hotel,11/21/2016,11/22/2016,9/21/2016,1,2,1,HB,Yes,Yes,No Deposit,Direct,Yes,No,0,158,2,86400000000000
161,49608182,M,41,Asian American,College,25K --50K,East,Airport Hotels,11/21/2016,11/22/2016,11/16/2016,2,1,0,HB,No,No,Refundable,Agent,Yes,No,0,197,1,86400000000000
162,12910803,M,65,Latino,College,50K -- 100K,South,Airport Hotels,11/21/2016,11/24/2016,10/16/2016,1,2,0,HB,No,No,Refundable,Direct,Yes,Yes,5,234,1,259200000000000
163,7510007,F,31,Asian American,Grad,25K --50K,South,Resort,11/21/2016,11/23/2016,10/6/2016,2,2,0,FB,Yes,Yes,No Deposit,Direct,Yes,Yes,30,141,2,172800000000000
164,81843718,M,24,African American,High-School,25K --50K,East,Resort,11/21/2016,11/22/2016,10/30/2016,1,2,1,BB,Yes,Yes,Refundable,Online,No,Yes,10,102,1,86400000000000
165,2368054,M,44,caucasian,College,50K -- 100K,South,City Hotel,11/21/2016,11/22/2016,8/16/2016,4,1,1,HB,Yes,No,No Deposit,Online,Yes,No,0,238,1,86400000000000
166,38850660,M,23,African American,College,>100K,South,Airport Hotels,11/21/2016,11/22/2016,9/14/2016,1,3,2,FB,Yes,No,No Deposit,Direct,Yes,No,0,210,1,86400000000000
167,86780562,M,28,caucasian,Mid-School,>100K,North,Resort,11/21/2016,11/23/2016,6/20/2016,2,2,0,FB,No,No,No Deposit,Online,Yes,No,0,194,1,172800000000000
168,80159546,F,26,caucasian,Mid-School,<25K,East,Airport Hotels,11/21/2016,11/22/2016,6/27/2016,3,1,2,FB,No,No,No Deposit,Direct,Yes,No,0,141,2,86400000000000
169,31891030,M,21,African American,Mid-School,25K --50K,South,Airport Hotels,11/21/2016,11/23/2016,9/24/2016,2,1,0,FB,No,No,No Deposit,Agent,No,No,0,222,3,172800000000000
170,65616811,M,56,African American,College,>100K,East,Resort,11/21/2016,11/23/2016,6/15/2016,2,1,1,FB,No,No,No Deposit,Online,Yes,Yes,10,210,1,172800000000000
171,50402056,M,28,Asian American,High-School,50K -- 100K,West,Resort,11/21/2016,11/22/2016,10/1/2016,2,1,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,5,227,3,86400000000000
172,60253225,F,31,African American,Mid-School,<25K,South,City Hotel,11/21/2016,11/25/2016,4/23/2016,2,3,0,BB,Yes,No,No Deposit,Direct,Yes,Yes,40,156,1,345600000000000
173,58193137,M,64,Asian American,College,<25K,South,City Hotel,11/21/2016,11/22/2016,8/11/2016,4,2,0,HB,No,No,Refundable,Online,No,Yes,5,156,1,86400000000000
174,10638256,M,53,Latino,High-School,50K -- 100K,East,Airport Hotels,11/21/2016,11/24/2016,6/21/2016,3,1,1,FB,Yes,No,No Deposit,Online,No,Yes,40,220,1,259200000000000
175,89721533,F,21,Latino,High-School,50K -- 100K,South,Resort,11/21/2016,11/22/2016,6/9/2016,3,1,0,HB,Yes,Yes,No Deposit,Online,No,Yes,40,201,1,86400000000000
176,39259056,M,60,African American,High-School,25K --50K,South,Resort,11/21/2016,11/24/2016,10/12/2016,1,1,0,FB,No,No,No Deposit,Online,Yes,Yes,5,118,1,259200000000000
177,81117513,F,25,Asian American,Mid-School,<25K,North,Resort,11/21/2016,11/22/2016,7/30/2016,1,3,0,BB,No,No,Non-Refundable,Agent,Yes,No,0,174,1,86400000000000
178,62838233,M,64,African American,College,25K --50K,South,City Hotel,11/21/2016,11/23/2016,8/13/2016,3,2,0,BB,No,No,No Deposit,Direct,Yes,Yes,10,222,1,172800000000000
179,16279861,M,33,African American,Mid-School,25K --50K,East,City Hotel,11/21/2016,11/22/2016,5/27/2016,5,1,1,HB,No,No,No Deposit,Direct,Yes,Yes,25,141,2,86400000000000
180,81200609,M,21,African American,College,>100K,East,Resort,11/21/2016,11/24/2016,6/24/2016,1,2,0,BB,Yes,No,Refundable,Online,No,Yes,15,224,1,259200000000000
181,67118671,F,39,Asian American,College,<25K,West,Airport Hotels,11/21/2016,11/23/2016,10/29/2016,4,3,2,FB,No,No,No Deposit,Online,Yes,Yes,20,234,3,172800000000000
182,49644870,F,35,Asian American,Mid-School,>100K,South,City Hotel,11/21/2016,11/22/2016,7/4/2016,1,1,0,FB,No,No,Refundable,Agent,Yes,Yes,20,221,1,86400000000000
183,50082265,M,36,caucasian,Grad,<25K,East,Airport Hotels,11/21/2016,11/23/2016,9/19/2016,3,2,0,HB,No,No,Refundable,Online,Yes,Yes,20,104,1,172800000000000
184,20794778,F,55,Asian American,College,50K -- 100K,East,City Hotel,11/22/2016,11/23/2016,5/18/2016,2,2,0,BB,No,No,Refundable,Online,Yes,No,0,228,3,86400000000000
185,73042352,M,42,Asian American,College,25K --50K,South,Airport Hotels,11/22/2016,11/25/2016,11/20/2016,3,2,0,HB,No,No,No Deposit,Online,Yes,Yes,10,178,2,259200000000000
186,18409964,M,43,caucasian,Grad,25K --50K,North,Resort,11/22/2016,11/25/2016,6/27/2016,2,1,0,BB,No,No,Refundable,Online,Yes,Yes,15,122,1,259200000000000
187,70788551,M,38,Asian American,College,<25K,West,Airport Hotels,11/22/2016,11/24/2016,5/28/2016,4,1,1,BB,No,No,No Deposit,Online,Yes,No,0,235,1,172800000000000
188,42004070,F,19,Latino,High-School,25K --50K,North,Resort,11/22/2016,11/26/2016,5/25/2016,3,1,0,HB,No,No,No Deposit,Online,Yes,No,0,155,1,345600000000000
189,34115215,M,27,Latino,Mid-School,50K -- 100K,South,City Hotel,11/22/2016,11/24/2016,9/18/2016,5,2,0,HB,Yes,Yes,No Deposit,Online,Yes,No,0,170,1,172800000000000
190,84539295,F,48,caucasian,College,50K -- 100K,South,Airport Hotels,11/22/2016,11/23/2016,11/7/2016,2,2,0,HB,Yes,Yes,Refundable,Direct,Yes,Yes,10,202,1,86400000000000
191,60111231,M,41,Asian American,High-School,<25K,East,Airport Hotels,11/22/2016,11/23/2016,10/1/2016,3,1,0,HB,No,No,No Deposit,Online,Yes,Yes,15,177,1,86400000000000
192,56321763,M,46,Latino,College,<25K,South,Resort,11/22/2016,11/23/2016,6/7/2016,1,2,0,HB,No,No,Refundable,Online,Yes,No,0,122,2,86400000000000
193,17905639,M,20,caucasian,College,<25K,West,Airport Hotels,11/22/2016,11/24/2016,9/3/2016,2,1,1,FB,No,No,Refundable,Agent,Yes,Yes,10,188,1,172800000000000
194,52664408,M,52,African American,High-School,50K -- 100K,North,Resort,11/22/2016,11/23/2016,8/18/2016,2,3,0,FB,No,No,No Deposit,Direct,Yes,Yes,10,146,1,86400000000000
195,98921286,M,40,Latino,Mid-School,25K --50K,North,Resort,11/22/2016,11/24/2016,9/22/2016,2,1,0,BB,Yes,Yes,Refundable,Direct,No,Yes,10,166,2,172800000000000
196,46096867,M,36,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,11/23/2016,11/24/2016,10/15/2016,3,1,0,FB,No,No,No Deposit,Agent,Yes,Yes,15,146,3,86400000000000
197,51499029,M,18,Asian American,College,50K -- 100K,South,Resort,11/23/2016,11/24/2016,5/6/2016,1,1,0,BB,No,No,No Deposit,Agent,Yes,Yes,10,227,1,86400000000000
198,9425826,M,36,African American,College,>100K,North,Airport Hotels,11/23/2016,11/26/2016,11/16/2016,2,1,1,BB,No,No,No Deposit,Online,No,Yes,20,105,1,259200000000000
199,61763538,M,36,Asian American,Mid-School,<25K,East,Resort,11/23/2016,11/24/2016,5/20/2016,5,1,0,BB,Yes,No,No Deposit,Direct,Yes,No,0,201,3,86400000000000
200,68767075,F,38,Latino,Grad,50K -- 100K,West,Resort,11/23/2016,11/27/2016,6/26/2016,5,2,0,BB,No,No,Refundable,Online,Yes,No,0,201,1,345600000000000
201,24065252,F,69,Asian American,College,50K -- 100K,South,City Hotel,11/23/2016,11/26/2016,11/15/2016,4,2,0,BB,No,No,No Deposit,Agent,Yes,Yes,25,183,1,259200000000000
202,56151689,M,67,Asian American,College,25K --50K,East,Resort,11/23/2016,11/27/2016,7/13/2016,1,1,0,HB,No,No,Refundable,Online,Yes,No,0,212,1,345600000000000
203,95687144,M,61,Asian American,Mid-School,<25K,South,Resort,11/23/2016,11/24/2016,8/20/2016,4,1,0,FB,No,No,Refundable,Online,Yes,Yes,10,226,2,86400000000000
204,51881559,M,27,Asian American,College,50K -- 100K,North,City Hotel,11/23/2016,11/25/2016,5/28/2016,2,2,0,FB,No,No,No Deposit,Direct,Yes,Yes,10,217,2,172800000000000
205,32939582,M,42,African American,Grad,25K --50K,West,Resort,11/23/2016,11/25/2016,8/25/2016,4,1,1,FB,No,No,No Deposit,Direct,No,Yes,5,144,2,172800000000000
206,269319,M,25,Latino,High-School,25K --50K,South,City Hotel,11/23/2016,11/24/2016,10/6/2016,2,1,0,BB,Yes,No,Non-Refundable,Online,Yes,No,0,181,1,86400000000000
207,87676829,F,20,Asian American,College,25K --50K,South,City Hotel,11/23/2016,11/24/2016,4/17/2016,2,2,1,BB,Yes,No,No Deposit,Direct,No,Yes,40,120,1,86400000000000
208,77358652,M,18,caucasian,College,<25K,South,Resort,11/23/2016,11/24/2016,10/26/2016,3,2,1,BB,Yes,No,No Deposit,Agent,Yes,Yes,25,100,1,86400000000000
209,92544167,F,52,Asian American,College,25K --50K,South,Airport Hotels,11/23/2016,11/24/2016,9/27/2016,1,3,0,FB,Yes,Yes,Refundable,Online,Yes,No,0,220,3,86400000000000
210,87927325,F,65,African American,High-School,<25K,North,Resort,11/23/2016,11/27/2016,8/24/2016,1,1,1,BB,No,No,No Deposit,Online,No,Yes,5,236,1,345600000000000
211,38001139,F,52,Asian American,Mid-School,50K -- 100K,West,Airport Hotels,11/23/2016,11/24/2016,9/13/2016,3,2,0,HB,No,No,No Deposit,Online,Yes,Yes,40,238,3,86400000000000
212,4542842,F,19,Latino,High-School,<25K,West,Resort,11/23/2016,11/24/2016,5/10/2016,3,1,2,FB,No,No,Non-Refundable,Online,Yes,Yes,25,157,1,86400000000000
213,70512641,F,27,African American,Grad,<25K,South,Resort,11/23/2016,11/26/2016,7/3/2016,2,2,0,FB,No,No,No Deposit,Direct,Yes,Yes,20,194,3,259200000000000
214,52717568,F,25,Asian American,College,25K --50K,North,City Hotel,11/24/2016,11/26/2016,8/24/2016,5,3,0,BB,Yes,No,Non-Refundable,Direct,No,Yes,5,141,1,172800000000000
215,67352978,M,65,Asian American,College,50K -- 100K,West,City Hotel,11/24/2016,11/27/2016,6/23/2016,1,2,0,FB,No,No,No Deposit,Online,Yes,Yes,20,135,3,259200000000000
216,4734692,F,20,Asian American,College,<25K,North,Resort,11/24/2016,11/26/2016,6/14/2016,2,2,1,HB,Yes,No,No Deposit,Online,Yes,Yes,25,151,3,172800000000000
217,83194140,F,33,African American,College,<25K,South,City Hotel,11/24/2016,11/25/2016,11/6/2016,4,3,0,BB,No,No,Refundable,Online,Yes,No,0,118,1,86400000000000
218,93223407,M,21,Asian American,College,25K --50K,East,Airport Hotels,11/24/2016,11/25/2016,11/17/2016,5,2,0,FB,No,No,Non-Refundable,Online,Yes,No,0,111,1,86400000000000
219,65758952,F,54,Asian American,Mid-School,25K --50K,East,Airport Hotels,11/24/2016,11/27/2016,7/22/2016,1,1,0,HB,No,No,No Deposit,Online,Yes,No,0,102,1,259200000000000
220,91585570,F,25,African American,Mid-School,25K --50K,East,City Hotel,11/24/2016,11/27/2016,5/24/2016,2,1,1,HB,Yes,Yes,No Deposit,Online,Yes,Yes,40,212,2,259200000000000
221,59665742,M,44,Latino,Grad,25K --50K,South,City Hotel,11/24/2016,11/26/2016,6/4/2016,2,1,0,BB,Yes,No,No Deposit,Online,No,Yes,40,161,1,172800000000000
222,17786035,F,26,Asian American,Grad,>100K,North,City Hotel,11/24/2016,11/27/2016,8/15/2016,1,2,1,FB,Yes,Yes,No Deposit,Online,Yes,Yes,5,115,1,259200000000000
223,74306619,M,21,Latino,High-School,<25K,North,Airport Hotels,11/30/2016,12/4/2016,9/13/2016,1,1,0,HB,Yes,No,Refundable,Online,No,Yes,25,176,2,345600000000000
224,44014777,M,36,caucasian,College,<25K,East,Airport Hotels,11/24/2016,11/26/2016,11/7/2016,2,3,1,FB,No,No,No Deposit,Online,Yes,Yes,5,226,2,172800000000000
225,88020741,M,29,caucasian,College,50K -- 100K,North,Airport Hotels,11/24/2016,11/27/2016,9/11/2016,4,1,2,FB,No,No,No Deposit,Direct,No,No,0,212,3,259200000000000
226,56480485,M,68,caucasian,High-School,50K -- 100K,North,Resort,11/24/2016,11/27/2016,6/10/2016,2,1,1,FB,Yes,Yes,No Deposit,Agent,Yes,No,0,142,1,259200000000000
227,36492621,M,19,Latino,College,<25K,South,City Hotel,11/24/2016,11/25/2016,9/30/2016,3,2,1,BB,Yes,No,Refundable,Online,No,No,0,138,1,86400000000000
228,72255960,M,39,African American,Grad,<25K,South,Resort,11/24/2016,11/25/2016,6/24/2016,1,1,0,HB,Yes,Yes,No Deposit,Agent,Yes,Yes,25,117,1,86400000000000
229,96786267,F,50,caucasian,Grad,>100K,East,City Hotel,11/24/2016,11/26/2016,4/28/2016,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Yes,10,165,1,172800000000000
230,36743163,F,69,Latino,College,<25K,East,Airport Hotels,11/24/2016,11/25/2016,5/9/2016,3,2,0,HB,No,No,No Deposit,Online,Yes,Yes,15,190,1,86400000000000
231,61808366,M,45,Asian American,High-School,<25K,West,City Hotel,11/24/2016,11/26/2016,8/31/2016,1,1,0,FB,Yes,Yes,Refundable,Online,Yes,Yes,30,234,1,172800000000000
232,4084643,M,39,Asian American,Mid-School,25K --50K,East,City Hotel,11/24/2016,11/25/2016,5/14/2016,1,2,0,HB,No,No,Refundable,Online,No,Yes,20,122,2,86400000000000
233,55305311,F,70,Asian American,Grad,<25K,North,Resort,11/24/2016,11/27/2016,9/10/2016,1,1,1,HB,No,No,No Deposit,Online,Yes,Yes,20,127,2,259200000000000
234,6656692,F,31,caucasian,College,25K --50K,West,Airport Hotels,11/24/2016,11/26/2016,10/15/2016,4,2,0,FB,Yes,No,Refundable,Direct,Yes,Yes,10,247,1,172800000000000
235,35268612,M,27,African American,High-School,50K -- 100K,South,City Hotel,11/24/2016,11/25/2016,10/10/2016,1,1,1,HB,No,No,Refundable,Online,No,No,0,218,1,86400000000000
236,30099568,M,49,Asian American,High-School,<25K,South,City Hotel,4/4/2017,4/5/2017,10/9/2016,3,1,2,BB,No,No,No Deposit,Online,Yes,Yes,25,162,1,86400000000000
237,49913126,F,67,caucasian,High-School,<25K,East,City Hotel,11/25/2016,11/26/2016,11/1/2016,1,1,1,HB,No,No,Non-Refundable,Online,No,Yes,5,137,1,86400000000000
238,81650927,F,30,African American,High-School,25K --50K,South,Airport Hotels,11/25/2016,11/26/2016,9/18/2016,4,2,0,BB,Yes,Yes,No Deposit,Online,Yes,No,0,106,1,86400000000000
239,47515896,M,46,Latino,College,25K --50K,West,Airport Hotels,11/25/2016,11/27/2016,8/2/2016,2,3,0,FB,No,No,No Deposit,Direct,Yes,Yes,30,100,1,172800000000000
240,21898328,M,25,Latino,College,50K -- 100K,North,City Hotel,11/25/2016,11/26/2016,5/22/2016,3,2,0,HB,No,No,Refundable,Online,No,No,0,217,2,86400000000000
241,73043218,M,42,caucasian,College,<25K,West,Resort,11/25/2016,11/26/2016,9/3/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Yes,5,104,1,86400000000000
242,65630542,M,47,Asian American,Mid-School,25K --50K,South,City Hotel,11/25/2016,11/26/2016,5/4/2016,2,2,0,HB,Yes,No,No Deposit,Online,No,Yes,15,208,2,86400000000000
243,63409154,F,60,African American,College,50K -- 100K,West,Airport Hotels,12/16/2016,12/17/2016,10/24/2016,4,1,0,BB,No,No,Refundable,Direct,No,No,0,206,1,86400000000000
244,25080457,M,31,Asian American,College,<25K,South,Airport Hotels,11/25/2016,11/26/2016,9/3/2016,2,2,1,HB,Yes,No,No Deposit,Direct,Yes,No,0,236,1,86400000000000
245,19836054,M,34,Asian American,Grad,<25K,South,City Hotel,11/25/2016,11/26/2016,10/13/2016,1,3,1,BB,No,No,No Deposit,Online,Yes,No,0,174,1,86400000000000
246,83975325,F,65,African American,Grad,25K --50K,North,City Hotel,11/25/2016,11/26/2016,7/7/2016,1,1,0,FB,No,No,No Deposit,Direct,No,Yes,10,214,1,86400000000000
247,15293012,M,29,Latino,College,<25K,East,Resort,11/25/2016,11/26/2016,8/12/2016,1,1,0,FB,No,No,Refundable,Online,No,Yes,25,189,1,86400000000000
248,78131327,F,22,Asian American,College,<25K,North,Resort,11/25/2016,11/26/2016,4/29/2016,1,1,0,HB,No,No,Refundable,Online,No,Yes,10,153,1,86400000000000
249,38344172,M,59,Asian American,College,>100K,South,City Hotel,11/25/2016,11/27/2016,8/5/2016,1,1,0,HB,Yes,No,No Deposit,Direct,No,Yes,40,110,1,172800000000000
250,15136951,F,18,caucasian,Grad,<25K,South,City Hotel,11/25/2016,11/27/2016,4/22/2016,3,2,0,HB,Yes,Yes,No Deposit,Agent,No,No,0,127,1,172800000000000
251,95066467,M,32,caucasian,Mid-School,25K --50K,East,Resort,11/25/2016,11/26/2016,6/13/2016,3,2,0,FB,No,No,No Deposit,Direct,Yes,Yes,25,137,2,86400000000000
252,69364978,M,57,caucasian,Mid-School,50K -- 100K,South,Airport Hotels,11/25/2016,11/26/2016,8/15/2016,4,3,0,BB,No,No,No Deposit,Direct,Yes,Yes,40,220,1,86400000000000
253,83076151,M,23,caucasian,High-School,50K -- 100K,South,City Hotel,11/25/2016,11/26/2016,11/8/2016,4,2,1,HB,Yes,No,Refundable,Online,Yes,Yes,40,237,1,86400000000000
254,45815750,M,67,Asian American,College,>100K,South,Airport Hotels,11/25/2016,11/26/2016,8/18/2016,1,1,0,HB,Yes,No,No Deposit,Online,Yes,Yes,20,124,1,86400000000000
255,28146454,M,30,African American,Mid-School,50K -- 100K,North,City Hotel,11/25/2016,11/26/2016,7/4/2016,3,3,0,FB,No,No,Refundable,Online,No,No,0,105,2,86400000000000
256,35190891,F,51,African American,Mid-School,50K -- 100K,South,Resort,11/25/2016,11/27/2016,10/8/2016,2,1,0,FB,No,No,Refundable,Agent,No,Yes,15,171,2,172800000000000
257,46923817,M,41,caucasian,College,25K --50K,South,Airport Hotels,11/25/2016,11/26/2016,10/1/2016,2,2,2,FB,No,No,No Deposit,Online,No,Yes,20,153,1,86400000000000
258,9659883,M,61,African American,High-School,<25K,West,City Hotel,11/25/2016,11/26/2016,7/20/2016,3,2,0,FB,No,No,Non-Refundable,Online,Yes,Yes,5,128,3,86400000000000
259,19358187,M,28,Latino,College,>100K,East,City Hotel,2/5/2017,2/6/2017,12/22/2016,1,2,0,FB,No,No,Refundable,Online,No,Yes,30,153,1,86400000000000
260,45244301,M,44,African American,Grad,25K --50K,West,Resort,11/25/2016,11/26/2016,9/16/2016,2,2,1,FB,No,No,No Deposit,Agent,Yes,Yes,20,233,3,86400000000000
261,7243540,F,55,caucasian,College,50K -- 100K,North,City Hotel,11/25/2016,11/29/2016,11/3/2016,2,1,0,BB,Yes,No,Refundable,Online,Yes,No,0,187,1,345600000000000
262,37331725,F,30,African American,College,<25K,North,City Hotel,11/25/2016,11/26/2016,6/23/2016,1,1,0,FB,No,No,No Deposit,Online,Yes,Yes,10,164,1,86400000000000
263,43649142,F,51,Asian American,College,50K -- 100K,South,Airport Hotels,11/25/2016,11/26/2016,6/9/2016,2,3,1,BB,No,No,No Deposit,Online,Yes,Yes,20,160,1,86400000000000
264,67311265,M,40,Asian American,Grad,<25K,East,Airport Hotels,11/25/2016,11/27/2016,11/4/2016,5,1,1,HB,Yes,No,No Deposit,Online,Yes,Yes,10,208,3,172800000000000
265,97787496,M,25,Latino,Grad,<25K,South,City Hotel,11/25/2016,11/26/2016,9/1/2016,4,2,0,FB,No,No,No Deposit,Online,Yes,No,0,170,1,86400000000000
266,68829691,F,60,Latino,Mid-School,25K --50K,North,City Hotel,11/25/2016,11/26/2016,8/7/2016,2,1,1,HB,No,No,No Deposit,Online,Yes,Yes,15,177,1,86400000000000
267,14898599,F,52,caucasian,High-School,<25K,South,Airport Hotels,11/25/2016,11/29/2016,10/26/2016,1,3,0,BB,No,No,No Deposit,Online,Yes,Yes,25,184,1,345600000000000
268,2208574,M,41,caucasian,High-School,<25K,South,City Hotel,11/25/2016,11/26/2016,8/16/2016,2,1,1,FB,No,No,No Deposit,Online,No,Yes,20,247,1,86400000000000
269,85411428,F,39,caucasian,College,>100K,East,City Hotel,11/27/2016,11/29/2016,10/14/2016,2,2,0,BB,No,No,No Deposit,Online,No,Yes,10,215,1,172800000000000
270,92473170,M,25,African American,Mid-School,<25K,East,Resort,11/27/2016,11/30/2016,5/12/2016,1,2,0,BB,No,No,No Deposit,Online,Yes,Yes,10,156,1,259200000000000
271,24920269,M,58,Asian American,College,>100K,South,Resort,11/26/2016,11/29/2016,7/11/2016,1,1,0,BB,No,No,Non-Refundable,Direct,No,Yes,5,181,1,259200000000000
272,82468346,M,46,caucasian,College,<25K,South,City Hotel,11/26/2016,11/29/2016,9/6/2016,2,1,0,FB,No,No,Non-Refundable,Direct,Yes,Yes,5,127,1,259200000000000
273,61464854,F,30,caucasian,College,<25K,East,Resort,11/26/2016,11/28/2016,11/15/2016,3,1,1,HB,No,No,No Deposit,Agent,Yes,No,0,188,2,172800000000000
274,64260613,M,52,Asian American,College,25K --50K,West,Airport Hotels,11/26/2016,11/27/2016,8/17/2016,2,2,1,BB,Yes,Yes,Non-Refundable,Online,Yes,Yes,5,204,1,86400000000000
275,58562037,M,27,Latino,High-School,<25K,East,Airport Hotels,11/26/2016,11/28/2016,5/1/2016,3,1,0,FB,No,No,No Deposit,Online,No,Yes,20,162,1,172800000000000
276,47934607,M,52,Asian American,College,50K -- 100K,South,Airport Hotels,11/26/2016,11/27/2016,10/13/2016,2,3,2,BB,No,No,No Deposit,Direct,No,Yes,30,128,1,86400000000000
277,18473518,F,55,African American,Grad,25K --50K,South,Resort,11/26/2016,11/27/2016,5/5/2016,2,3,1,HB,No,No,No Deposit,Online,Yes,Yes,10,215,2,86400000000000
